,QLD,SSO,UCO,GUSH,UYG,ERX,ROM,NUGT,DDM,CWEB,AGQ,BOIL,JNUG,UGL,UWM,DIG,USD,BRZU,MVV,FBGX,FNGO,EUO,RXL,BIB,URE,DGP,CHAU,SPUU,YCS,UBT,UYM,SMHB,SAA,FIHD,EET,UPW,UST,UXI,ULE,PFFL,UCC,FIEE,YCL,XPP,UJB,UGE,EFO,EZJ,UBR,UPV,LTL
667,79.80999755859375,65.01985168457031,17.514999389648438,62.44734191894531,63.14375686645508,21.82689094543457,55.52000045776367,51.189998626708984,75.56004333496094,224.5,37.689998626708984,40.2599983215332,64.87000274658203,58.97999954223633,55.459999084472656,14.271211624145508,36.45000076293945,98.53114318847656,65.3431625366211,769.385009765625,45.599998474121094,24.219999313354492,106.86376190185547,103.86000061035156,95.4594955444336,38.630001068115234,38.2692756652832,103.23487091064453,37.8849983215332,55.65999984741211,24.135696411132812,10.311333656311035,30.3700008392334,234.4770050048828,92.77999877929688,66.5645523071289,70.49691772460938,33.981815338134766,14.369999885559082,17.460542678833008,51.04999923706055,203.16200256347656,52.459999084472656,54.029998779296875,77.94999694824219,23.442110061645508,53.290000915527344,46.97999954223633,32.7400016784668,72.05000305175781,51.30435562133789
668,79.9000015258789,65.30958557128906,17.815000534057617,64.70579528808594,64.0289535522461,22.128286361694336,55.70500183105469,49.77000045776367,75.75936889648438,216.8000030517578,37.72999954223633,40.91999816894531,63.0,58.119998931884766,55.93000030517578,14.519685745239258,37.08000183105469,101.69481658935547,66.1014633178711,772.6199951171875,45.720001220703125,24.15999984741211,106.5042953491211,105.16999816894531,95.38963317871094,38.06999969482422,38.1121940612793,103.81806182861328,38.10499954223633,54.68000030517578,24.267396926879883,10.354156494140625,30.670000076293945,234.3560028076172,93.08999633789062,66.87088775634766,69.90711975097656,34.331729888916016,14.399999618530273,17.460542678833008,51.724998474121094,204.17100524902344,52.11000061035156,53.130001068115234,78.2300033569336,23.494487762451172,53.29999923706055,46.709999084472656,33.689998626708984,72.2300033569336,51.35383224487305
669,78.97000122070312,64.53529357910156,17.577499389648438,62.517295837402344,63.30556869506836,21.4671573638916,55.13999938964844,49.119998931884766,74.8724136352539,210.60000610351562,36.720001220703125,46.040000915527344,62.13999938964844,58.279998779296875,54.70000076293945,14.089163780212402,36.849998474121094,96.91664123535156,64.8542709350586,764.4520263671875,44.974998474121094,24.229999542236328,105.49576568603516,103.69000244140625,95.27985382080078,38.150001525878906,36.61008834838867,102.54475402832031,38.150001525878906,55.040000915527344,23.872299194335938,10.174306869506836,29.950000762939453,231.2209930419922,91.19999694824219,66.45584869384766,69.90711975097656,33.94182586669922,14.359999656677246,17.324975967407227,51.029998779296875,201.1439971923828,52.09000015258789,51.459999084472656,77.9800033569336,23.058019638061523,52.720001220703125,46.209999084472656,32.18000030517578,71.41999816894531,50.7403564453125
670,80.5199966430664,65.66925048828125,18.072500228881836,69.06282043457031,64.84752655029297,22.58523941040039,56.45000076293945,52.72999954223633,75.90885925292969,205.8000030517578,38.439998626708984,49.86000061035156,67.66000366210938,60.0,57.7599983215332,14.82966136932373,38.38999938964844,102.20809173583984,67.30875396728516,778.4749755859375,45.86000061035156,24.030000686645508,105.32601165771484,104.36000061035156,96.9764633178711,39.29999923706055,37.46422576904297,104.26517486572266,37.9900016784668,55.72999954223633,24.669946670532227,10.456925392150879,31.59000015258789,234.58399963378906,93.37999725341797,66.3372573852539,70.30699157714844,34.511688232421875,14.470000267028809,17.5238037109375,51.83000183105469,205.93800354003906,52.29999923706055,52.119998931884766,78.43000030517578,23.40968894958496,53.66999816894531,46.689998626708984,33.869998931884766,72.94999694824219,51.30435562133789
671,82.33000183105469,66.24871063232422,18.237499237060547,66.78437805175781,63.78148651123047,22.06995391845703,57.78499984741211,51.2599983215332,75.7195053100586,211.6999969482422,38.15999984741211,48.459999084472656,65.81999969482422,59.45000076293945,57.27000045776367,14.514765739440918,38.59000015258789,100.72425079345703,66.9794921875,793.6890258789062,47.34000015258789,24.049999237060547,106.62411499023438,103.9800033569336,98.90262603759766,38.95000076293945,36.61008834838867,105.24687957763672,38.03499984741211,56.0,24.558128356933594,10.354156494140625,31.270000457763672,234.0800018310547,93.83000183105469,66.58431243896484,70.57689666748047,34.73163604736328,14.399999618530273,17.5238037109375,52.42499923706055,205.3979949951172,52.2400016784668,52.2400016784668,78.70999908447266,23.6516170501709,53.66999816894531,46.630001068115234,33.439998626708984,73.0199966430664,51.77931213378906
672,82.16000366210938,66.0938491821289,18.0,67.89362335205078,63.7148551940918,21.788000106811523,57.150001525878906,52.5,75.62981414794922,229.10000610351562,37.79999923706055,49.779998779296875,67.66999816894531,59.7400016784668,57.540000915527344,14.300735473632812,38.0,99.22174072265625,66.67018127441406,789.3380126953125,47.676998138427734,24.010000228881836,106.38446807861328,105.16000366210938,100.1102066040039,39.099998474121094,36.983158111572266,105.06221008300781,38.11000061035156,55.33000183105469,24.294727325439453,10.448360443115234,31.309999465942383,234.2259979248047,96.47000122070312,66.5250244140625,70.06706237792969,34.49169158935547,14.5,17.50572967529297,53.029998779296875,205.11099243164062,52.099998474121094,54.31999969482422,78.52999877929688,23.631664276123047,53.689998626708984,47.20000076293945,32.90999984741211,72.58000183105469,51.49235916137695
673,82.44999694824219,66.12882995605469,17.924999237060547,66.80435943603516,63.77196502685547,21.117149353027344,57.21500015258789,51.959999084472656,75.45043182373047,251.5,38.61000061035156,54.83000183105469,66.91000366210938,59.68000030517578,58.31999969482422,13.897273063659668,37.58000183105469,100.42561340332031,66.99945068359375,791.8270263671875,48.88999938964844,23.8700008392334,106.51427459716797,107.16999816894531,103.2239990234375,39.08000183105469,38.13182830810547,104.96500396728516,38.119998931884766,55.40999984741211,24.108362197875977,10.551132202148438,31.479999542236328,234.15699768066406,99.02999877929688,68.20494079589844,70.42694091796875,34.29174041748047,14.569999694824219,17.614181518554688,53.369998931884766,206.7949981689453,52.11000061035156,56.599998474121094,78.87999725341797,23.798768997192383,54.630001068115234,48.560001373291016,33.25,73.62999725341797,51.244991302490234
674,82.3499984741211,66.5234603881836,18.677499771118164,71.32128143310547,63.86714553833008,22.18661880493164,57.084999084472656,52.27000045776367,75.98857879638672,245.60000610351562,37.75,55.439998626708984,66.27999877929688,59.33000183105469,59.060001373291016,14.593490600585938,37.65999984741211,96.37535858154297,67.57815551757812,792.1380004882812,48.28499984741211,23.709999084472656,108.85086822509766,109.44999694824219,104.331787109375,38.88999938964844,37.915836334228516,105.59679412841797,38.064998626708984,55.869998931884766,24.41897201538086,10.662467002868652,31.81999969482422,236.0,97.83999633789062,69.2820816040039,70.61688232421875,34.72163772583008,14.65999984741211,17.568988800048828,53.45500183105469,208.44400024414062,52.18000030517578,55.40999984741211,78.95999908447266,23.803756713867188,54.970001220703125,49.0099983215332,31.979999542236328,74.38999938964844,52.194889068603516
675,82.87000274658203,66.49848175048828,18.510000228881836,70.91156005859375,63.61015319824219,21.943559646606445,57.65999984741211,54.79999923706055,75.67964172363281,243.60000610351562,40.400001525878906,56.91999816894531,70.08000183105469,60.61000061035156,58.529998779296875,14.450801849365234,38.25,96.14205169677734,66.96952056884766,797.1259765625,48.70000076293945,23.700000762939453,108.98066711425781,109.02999877929688,104.57130432128906,39.720001220703125,37.719482421875,105.54820251464844,37.880001068115234,54.90999984741211,24.148120880126953,10.602517127990723,31.40999984741211,237.4969940185547,99.05999755859375,68.28400421142578,70.22701263427734,34.54167938232422,14.670000076293945,17.713592529296875,53.35499954223633,206.84100341796875,52.41999816894531,55.77000045776367,79.05000305175781,23.65909767150879,55.59000015258789,52.099998474121094,31.81999969482422,73.80000305175781,51.967308044433594
676,83.06999969482422,66.0189208984375,18.037500381469727,70.50183868408203,62.71543884277344,21.69077491760254,57.66999816894531,51.720001220703125,74.5634765625,263.5,39.08000183105469,53.849998474121094,65.45999908447266,58.22999954223633,57.7599983215332,14.281052589416504,37.81999969482422,97.16861724853516,65.40303802490234,797.2839965820312,50.060001373291016,23.899999618530273,107.74248504638672,108.44000244140625,102.09625244140625,38.15999984741211,39.84010696411133,104.87753295898438,38.314998626708984,54.02000045776367,23.924480438232422,10.414104461669922,30.829999923706055,232.63800048828125,100.16000366210938,66.50526428222656,69.86712646484375,33.62190246582031,14.520000457763672,17.550914764404297,53.439998626708984,205.17100524902344,51.810001373291016,58.130001068115234,78.54000091552734,23.48700523376465,55.56999969482422,53.369998931884766,32.189998626708984,73.26000213623047,51.155941009521484
677,82.52999877929688,65.86406707763672,18.3700008392334,68.83297729492188,62.79159164428711,21.117149353027344,56.849998474121094,51.2599983215332,74.21468353271484,245.5,37.84000015258789,61.959999084472656,64.36000061035156,57.900001525878906,56.5,13.93663501739502,36.900001525878906,86.24974822998047,64.93408966064453,791.9110107421875,48.849998474121094,23.959999084472656,107.45291137695312,106.30000305175781,103.36372375488281,37.97999954223633,39.3099479675293,104.53733825683594,38.27000045776367,54.66999816894531,23.442411422729492,10.405540466308594,30.239999771118164,231.5229949951172,97.30000305175781,68.78797149658203,70.1770248413086,33.531925201416016,14.579999923706055,17.568988800048828,53.57500076293945,201.83399963378906,51.869998931884766,57.0099983215332,78.68000030517578,23.5817813873291,54.52000045776367,52.70000076293945,28.549999237060547,71.7699966430664,51.00751495361328
678,81.87999725341797,65.27460479736328,17.787500381469727,70.5917739868164,62.420379638671875,21.18520736694336,56.584999084472656,50.459999084472656,73.63667297363281,241.60000610351562,38.18000030517578,63.779998779296875,63.16999816894531,58.38999938964844,56.4900016784668,13.9784574508667,37.04999923706055,91.92382049560547,64.70460510253906,787.1090087890625,48.43199920654297,23.920000076293945,105.30604553222656,106.94000244140625,99.1521224975586,38.2599983215332,39.30012893676758,103.6722640991211,37.875,55.9900016784668,23.54180908203125,10.345589637756348,30.239999771118164,228.89199829101562,96.86000061035156,68.08636474609375,70.46693420410156,33.25198745727539,14.529999732971191,17.623214721679688,53.25,199.39199829101562,52.38999938964844,55.849998474121094,78.73999786376953,23.52691078186035,54.689998626708984,53.599998474121094,30.31999969482422,71.37000274658203,50.61172866821289
