,TQQQ,SOXL,SPXL,UPRO,FAS,TECL,LABU,TNA,FNGU,UDOW,YINN,TMF,URTY,DPST,CURE,DFEN,NAIL,EDC,BNKU,INDL,DRN,RETL,MIDU,WANT,TPOR,UMDD,TYD,DUSL,UTSL,KORU,EURL,PILL,UBOT,MEXX
600,46.35499954223633,31.995325088500977,93.53431701660156,49.81727981567383,113.98776245117188,41.89430618286133,58.84000015258789,84.34270477294922,25.219999313354492,68.8280258178711,343.28485107421875,22.20299530029297,100.45999908447266,51.8035888671875,96.80744934082031,20.772180557250977,79.52999877929688,97.3510513305664,55.77000045776367,47.72232437133789,17.321264266967773,40.443721771240234,60.11000061035156,54.900001525878906,47.040000915527344,30.220806121826172,50.58000183105469,43.227294921875,29.524248123168945,40.030067443847656,34.84621810913086,20.70925521850586,36.888248443603516,78.13648986816406
601,49.03499984741211,34.58090591430664,96.44698333740234,51.4113883972168,114.57318878173828,44.27659225463867,62.380001068115234,85.99158477783203,27.010000228881836,70.03022003173828,353.4577331542969,22.76081085205078,102.38999938964844,51.3820686340332,99.85326385498047,21.40074920654297,81.01000213623047,99.0801773071289,55.18000030517578,47.8003044128418,17.946306228637695,39.881866455078125,60.900001525878906,56.630001068115234,46.34000015258789,30.534423828125,51.099998474121094,43.53683853149414,30.260637283325195,40.78422546386719,36.4567985534668,21.79816436767578,38.240325927734375,82.30773162841797
602,48.224998474121094,34.08176040649414,96.19761657714844,51.28645706176758,117.281982421875,43.55891799926758,61.29999923706055,86.70110321044922,26.43000030517578,70.83002471923828,344.2822265625,22.969989776611328,103.13999938964844,53.54113006591797,99.79335021972656,21.911457061767578,78.93000030517578,95.38204193115234,57.540000915527344,47.53712844848633,17.908422470092773,40.04922866821289,61.220001220703125,55.68000030517578,46.45000076293945,30.82606315612793,51.209999084472656,44.20587158203125,30.712291717529297,39.325523376464844,36.51645278930664,21.848115921020508,38.53425979614258,80.61412811279297
603,50.63999938964844,36.46768569946289,99.18009948730469,52.855587005615234,118.56196594238281,45.84152603149414,59.939998626708984,88.36996459960938,28.170000076293945,72.03718566894531,341.8885498046875,23.17917251586914,105.23999786376953,52.49226760864258,100.1029281616211,22.58913230895996,79.88999938964844,97.94075012207031,58.529998779296875,48.7165412902832,18.542936325073242,40.52939224243164,62.099998474121094,57.369998931884766,47.66999816894531,31.29548454284668,51.36000061035156,45.00471496582031,30.52573585510254,40.48653030395508,37.25215148925781,21.608354568481445,39.27692413330078,80.38375854492188
604,50.8849983215332,36.876983642578125,98.56165313720703,52.510780334472656,115.09906005859375,45.97110366821289,57.88999938964844,85.82169342041016,28.469999313354492,71.5255126953125,366.42315673828125,23.876440048217773,102.25,48.943973541259766,99.2740707397461,22.58913230895996,83.08000183105469,100.78931427001953,56.58000183105469,48.58982467651367,18.55240821838379,40.08509063720703,60.7599983215332,57.88999938964844,46.2599983215332,30.58236312866211,51.90999984741211,44.61527633666992,29.48497772216797,41.488773345947266,37.272037506103516,21.238725662231445,39.180908203125,77.41969299316406
605,51.400001525878906,37.1165771484375,99.11027526855469,52.82060623168945,116.28974914550781,45.951168060302734,61.41999816894531,90.6983871459961,28.989999771118164,71.57518768310547,373.2051086425781,23.717063903808594,107.98999786376953,51.09906768798828,97.48651885986328,22.913238525390625,87.23999786376953,102.96822357177734,56.95000076293945,49.73999786376953,18.808109283447266,43.47416305541992,62.5099983215332,59.66999816894531,47.45000076293945,31.421329498291016,51.709999084472656,45.00471496582031,29.494796752929688,41.836082458496094,36.93401336669922,21.66829490661621,39.68058776855469,78.89678192138672
606,50.79999923706055,37.795413970947266,99.20004272460938,52.850589752197266,120.38768005371094,45.203590393066406,63.630001068115234,93.42652893066406,28.969999313354492,72.36009216308594,372.00830078125,23.458078384399414,111.29000091552734,53.72319412231445,96.91728973388672,24.759653091430664,88.20999908447266,103.29805755615234,59.27000045776367,50.129886627197266,18.628170013427734,44.70546340942383,63.720001220703125,60.209999084472656,48.61000061035156,32.07052993774414,51.34000015258789,46.96187210083008,28.87622833251953,41.02238464355469,37.42115783691406,22.12783432006836,40.366424560546875,80.22557067871094
607,51.29499816894531,38.713844299316406,99.79853820800781,53.16041564941406,120.80440521240234,45.6322021484375,63.0,93.32659912109375,29.239999771118164,73.06551361083984,369.0162353515625,23.26881980895996,111.08999633789062,53.661842346191406,98.07569885253906,24.573049545288086,87.80000305175781,105.5169448852539,59.869998931884766,50.24685287475586,18.98804473876953,43.2490234375,63.91999816894531,59.95000076293945,48.959999084472656,32.100494384765625,51.529998779296875,46.91194534301758,29.327878952026367,42.52077865600586,37.659767150878906,21.977983474731445,41.120845794677734,82.99288940429688
608,50.79499816894531,38.27459716796875,99.52922058105469,53.0055046081543,122.55075073242188,44.98430252075195,60.939998626708984,96.46446228027344,29.5,73.24434661865234,398.3381042480469,23.32858657836914,114.81999969482422,55.1203498840332,93.1524429321289,25.329294204711914,87.52999877929688,111.63386535644531,61.72999954223633,51.07536697387695,19.972957611083984,45.30717086791992,65.0199966430664,59.560001373291016,49.099998474121094,32.65980911254883,51.439998626708984,47.44117736816406,28.807498931884766,44.60464859008789,38.365638732910156,21.838125228881836,41.22862243652344,85.33210754394531
609,51.060001373291016,39.123146057128906,99.95813751220703,53.28035354614258,122.92778778076172,45.85149383544922,61.84000015258789,96.73428344726562,29.540000915527344,73.45298767089844,392.7529602050781,23.48796272277832,115.26000213623047,53.717254638671875,92.48336029052734,25.427505493164062,83.20999908447266,111.99369049072266,61.5099983215332,51.88438415527344,20.74005699157715,46.43686294555664,63.93000030517578,58.709999084472656,47.84000015258789,32.15043258666992,51.63999938964844,47.0417594909668,29.24933433532715,43.8405647277832,38.57441711425781,21.73822593688965,41.55194091796875,86.14777374267578
610,49.45500183105469,37.05667495727539,98.87088012695312,52.6856803894043,123.74141693115234,44.59556198120117,60.939998626708984,94.21599578857422,28.239999771118164,73.30394744873047,369.0162353515625,23.228975296020508,112.18000030517578,54.06555938720703,93.65176391601562,25.054296493530273,80.04000091552734,108.17560577392578,62.18000030517578,51.7479248046875,20.522241592407227,44.08383560180664,62.91999816894531,56.61000061035156,47.220001220703125,31.631072998046875,51.209999084472656,46.68227767944336,29.740259170532227,43.503173828125,37.77907180786133,22.13782501220703,41.44416809082031,82.39473724365234
611,51.9900016784668,39.672210693359375,101.53416442871094,54.07490921020508,124.3169174194336,47.127357482910156,61.29999923706055,95.43516540527344,29.989999771118164,74.46640014648438,380.38592529296875,24.105541229248047,113.73999786376953,53.75090026855469,94.48062896728516,25.63375473022461,82.80000305175781,111.36399841308594,62.150001525878906,52.634918212890625,20.541179656982422,43.930423736572266,63.9900016784668,58.099998474121094,46.45000076293945,32.1104850769043,52.040000915527344,47.18155288696289,29.563526153564453,44.95195770263672,38.70365905761719,22.067895889282227,42.7599983215332,83.93114471435547
